mass1,radius1,vx1,vy1,vz1,x1,y1,z1,ax1,ay1,az1,mass2,radius2,vx2,vy2,vz2,x2,y2,z2,ax2,ay2,az2,time
2.0439330282124402e+33,125060846407.13835,19759128.023405112,4277763.225815097,121743.4405569066,623028724178.1836,335099117421.0862,718652028884.1036, 59.08769118397763,1294.5560030922602,-24.354588587953597,3.97784e+33,125060846407.13835,-11516172.982871262,-2488287.381518274,579215.0712634302,450493235888.1877,766880810235.0845,712838001966.5906, -12.15945144822046,-804.7327373356037,14.456672568434946, 6338304.0
2.0439330282124402e+33,125060846407.13835,19759128.023405112,4277763.225815097,121743.4405569066,657172748904.4021,342491146724.30853,718862403098.9829, 59.08769118397763,1294.5560030922602,-24.354588587953597,3.97784e+33,125060846407.13835,-11516172.982871262,-2488287.381518274,579215.0712634302,430593142391.5114,762581017967.9429,713838892982.2048, -12.15945144822046,-804.7327373356037,14.456672568434946, 6340032.0
2.0439330282124402e+33,125060846407.13835,14605868.348478604,13363872.409850094,11075.829789380155,684505765025.0028,361892190078.41284,718926509107.5526, -621.5926333462069,1095.9778646621398,-13.348865755363045,3.97784e+33,125060846407.13835,-8167736.943822129,-7960248.071557685,641479.9797151639,415118641260.8254,751048993346.8225,714922078866.3202, 403.89254693119574,-660.0347487703557,7.510471206775684, 6341760.0
2.0439330282124402e+33,125060846407.13835,14605868.348478604,13363872.409850094,11075.829789380155,709744891440.2775,384985131703.13666,718945648282.4064, -621.5926333462069,1095.9778646621398,-13.348865755363045,3.97784e+33,125060846407.13835,-8167736.943822129,-7960248.071557685,641479.9797151639,401004687859.8064,737293583358.0741,716030564436.2725, 403.89254693119574,-660.0347487703557,7.510471206775684, 6343488.0
2.0439330282124402e+33,125060846407.13835,14605868.348478604,13363872.409850094,11075.829789380155,734984017855.5521,408078073327.8604,718964787457.26, -621.5926333462069,1095.9778646621398,-13.348865755363045,3.97784e+33,125060846407.13835,-8167736.943822129,-7960248.071557685,641479.9797151639,386890734458.7875,723538173369.3256,717139050006.2247, 403.89254693119574,-660.0347487703557,7.510471206775684, 6345216.0
2.0439330282124402e+33,125060846407.13835,14605868.348478604,13363872.409850094,11075.829789380155,760223144270.8268,431171014952.58417,718983926632.1138, -621.5926333462069,1095.9778646621398,-13.348865755363045,3.97784e+33,125060846407.13835,-8167736.943822129,-7960248.071557685,641479.9797151639,372776781057.7685,709782763380.5771,718247535576.177, 403.89254693119574,-660.0347487703557,7.510471206775684, 6346944.0
2.0439330282124402e+33,125060846407.13835,14605868.348478604,13363872.409850094,11075.829789380155,785462270686.1017,454263956577.308,719003065806.9674, -621.5926333462069,1095.9778646621398,-13.348865755363045,3.97784e+33,125060846407.13835,-8167736.943822129,-7960248.071557685,641479.9797151639,358662827656.7495,696027353391.8285,719356021146.1293, 403.89254693119574,-660.0347487703557,7.510471206775684, 6348672.0
2.0439330282124402e+33,125060846407.13835,5889584.540654632,18329895.659208875,14381.693464133907,796133523470.4205,485656811415.0601,719027730203.9586, -1051.3690647998387,599.0079412932807,0.39875741505361945,3.97784e+33,125060846407.13835,-2772856.108360028,-10809215.136482913,629066.7726646127,353565554299.4138,677510350837.2981,720443760026.8208, 650.7372802151084,-343.64597398805466,-1.4972965745091895, 6350400.0
2.0439330282124402e+33,125060846407.13835,5889584.540654632,18329895.659208875,14381.693464133907,806310800521.5674,517331104424.1291,719052581953.3202, -1051.3690647998387,599.0079412932807,0.39875741505361945,3.97784e+33,125060846407.13835,-2772856.108360028,-10809215.136482913,629066.7726646127,348774023650.18976,658831889497.6124,721530795416.9895, 650.7372802151084,-343.64597398805466,-1.4972965745091895, 6352128.0
2.0439330282124402e+33,125060846407.13835,5889584.540654632,18329895.659208875,14381.693464133907,816488077572.7145,549005397433.198,719077433702.6819, -1051.3690647998387,599.0079412932807,0.39875741505361945,3.97784e+33,125060846407.13835,-2772856.108360028,-10809215.136482913,629066.7726646127,343982493000.9657,640153428157.9268,722617830807.1581, 650.7372802151084,-343.64597398805466,-1.4972965745091895, 6353856.0
